stID	tsID	popID	filename	description	citation	URL	total_N	steps	interval_MY	trait_type	log_transformed	taxa	species	microfossil	sampling	age_model	sediment	environment	period_start	period_end	epoch_start	epoch_end	age_start	age_end	source	publication_year	signature	lat	lon	set
136	1361	136_c	Liow2017_Calloporina_angustipora_length	Study on communities of encrusting marine bryozoans spanning more than 2 million years. Size is a significant determinant of overgrowth outcomes: colonies with larger zooids tend to overgrow colonies with smaller zooids. Temporally coordinated changes in average zooid sizes, suggesting that different species responded to a common external driver.	Liow, L.H., Di Martino, E., Krzeminska, M., Ramsfjell, M., Rust, S., Taylor, P.D. and Voje, K.L. (2017), Relative size predicts competitive outcome through 2 million years. Ecol Lett, 20: 981-988.	https://doi-org.ezproxy.uio.no/10.1111/ele.12795	25	6	2.185	linear	no	bryozoan	Calloporina angustipora	yes	geological fieldwork	multiple non-radiometric	mixed	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2017	Sunniva	-39.9333	175.05	NA
136	1360	136_c	Liow2017_Calloporina_angustipora_area	Study on communities of encrusting marine bryozoans spanning more than 2 million years. Size is a significant determinant of overgrowth outcomes: colonies with larger zooids tend to overgrow colonies with smaller zooids. Temporally coordinated changes in average zooid sizes, suggesting that different species responded to a common external driver.	Liow, L.H., Di Martino, E., Krzeminska, M., Ramsfjell, M., Rust, S., Taylor, P.D. and Voje, K.L. (2017), Relative size predicts competitive outcome through 2 million years. Ecol Lett, 20: 981-988.	https://doi-org.ezproxy.uio.no/10.1111/ele.12795	25	6	2.185	area	no	bryozoan	Calloporina angustipora	yes	geological fieldwork	multiple non-radiometric	mixed	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2017	Sunniva	-39.9333	175.05	NA
136	1359	136_b	Liow2017_Antarctothoa_tongima_width	Study on communities of encrusting marine bryozoans spanning more than 2 million years. Size is a significant determinant of overgrowth outcomes: colonies with larger zooids tend to overgrow colonies with smaller zooids. Temporally coordinated changes in average zooid sizes, suggesting that different species responded to a common external driver.	Liow, L.H., Di Martino, E., Krzeminska, M., Ramsfjell, M., Rust, S., Taylor, P.D. and Voje, K.L. (2017), Relative size predicts competitive outcome through 2 million years. Ecol Lett, 20: 981-988.	https://doi-org.ezproxy.uio.no/10.1111/ele.12795	19	4	1.77	linear	no	bryozoan	Antarctothoa tongima	yes	geological fieldwork	multiple non-radiometric	mixed	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2017	Sunniva	-39.9333	175.05	NA
136	1358	136_b	Liow2017_Antarctothoa_tongima_length	Study on communities of encrusting marine bryozoans spanning more than 2 million years. Size is a significant determinant of overgrowth outcomes: colonies with larger zooids tend to overgrow colonies with smaller zooids. Temporally coordinated changes in average zooid sizes, suggesting that different species responded to a common external driver.	Liow, L.H., Di Martino, E., Krzeminska, M., Ramsfjell, M., Rust, S., Taylor, P.D. and Voje, K.L. (2017), Relative size predicts competitive outcome through 2 million years. Ecol Lett, 20: 981-988.	https://doi-org.ezproxy.uio.no/10.1111/ele.12795	19	4	1.77	linear	no	bryozoan	Antarctothoa tongima	yes	geological fieldwork	multiple non-radiometric	mixed	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2017	Sunniva	-39.9333	175.05	NA
136	1357	136_b	Liow2017_Antarctothoa_tongima_area	Study on communities of encrusting marine bryozoans spanning more than 2 million years. Size is a significant determinant of overgrowth outcomes: colonies with larger zooids tend to overgrow colonies with smaller zooids. Temporally coordinated changes in average zooid sizes, suggesting that different species responded to a common external driver.	Liow, L.H., Di Martino, E., Krzeminska, M., Ramsfjell, M., Rust, S., Taylor, P.D. and Voje, K.L. (2017), Relative size predicts competitive outcome through 2 million years. Ecol Lett, 20: 981-988.	https://doi-org.ezproxy.uio.no/10.1111/ele.12795	19	4	1.77	area	no	bryozoan	Antarctothoa tongima	yes	geological fieldwork	multiple non-radiometric	mixed	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2017	Sunniva	-39.9333	175.05	NA
136	1356	136_a	Liow2017_Aimulosia_marsupium_width	Study on communities of encrusting marine bryozoans spanning more than 2 million years. Size is a significant determinant of overgrowth outcomes: colonies with larger zooids tend to overgrow colonies with smaller zooids. Temporally coordinated changes in average zooid sizes, suggesting that different species responded to a common external driver.	Liow, L.H., Di Martino, E., Krzeminska, M., Ramsfjell, M., Rust, S., Taylor, P.D. and Voje, K.L. (2017), Relative size predicts competitive outcome through 2 million years. Ecol Lett, 20: 981-988.	https://doi-org.ezproxy.uio.no/10.1111/ele.12795	23	5	1.77	linear	no	bryozoan	Aimulosia marsupium	yes	geological fieldwork	multiple non-radiometric	mixed	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2017	Sunniva	-39.9333	175.05	NA
136	1355	136_a	Liow2017_Aimulosia_marsupium_length	Study on communities of encrusting marine bryozoans spanning more than 2 million years. Size is a significant determinant of overgrowth outcomes: colonies with larger zooids tend to overgrow colonies with smaller zooids. Temporally coordinated changes in average zooid sizes, suggesting that different species responded to a common external driver.	Liow, L.H., Di Martino, E., Krzeminska, M., Ramsfjell, M., Rust, S., Taylor, P.D. and Voje, K.L. (2017), Relative size predicts competitive outcome through 2 million years. Ecol Lett, 20: 981-988.	https://doi-org.ezproxy.uio.no/10.1111/ele.12795	23	5	1.77	linear	no	bryozoan	Aimulosia marsupium	yes	geological fieldwork	multiple non-radiometric	mixed	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2017	Sunniva	-39.9333	175.05	NA
136	1354	136_a	Liow2017_Aimulosia_marsupium_area	Study on communities of encrusting marine bryozoans spanning more than 2 million years. Size is a significant determinant of overgrowth outcomes: colonies with larger zooids tend to overgrow colonies with smaller zooids. Temporally coordinated changes in average zooid sizes, suggesting that different species responded to a common external driver.	Liow, L.H., Di Martino, E., Krzeminska, M., Ramsfjell, M., Rust, S., Taylor, P.D. and Voje, K.L. (2017), Relative size predicts competitive outcome through 2 million years. Ecol Lett, 20: 981-988.	https://doi-org.ezproxy.uio.no/10.1111/ele.12795	23	5	1.77	area	no	bryozoan	Aimulosia marsupium	yes	geological fieldwork	multiple non-radiometric	mixed	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2017	Sunniva	-39.9333	175.05	NA
135	1353	135_b	Gingerich_1994_Hyopsodus	Hyopsodus loomsi/latidens, logarithm of crown area of first lower molar (LxW_M1)	Gingerich, P. D. 1994. New species of Apheliscus, Haplomylus, and Hyopsodus (Mammalia, Condylarthra) from the Late Paleocene of southern Montana and Early Eocene of northwestern Wyoming. Contributions from the Museum of Paleontology, University of Michigan 29:119-134.	https://deepblue.lib.umich.edu/handle/2027.42/48645	391	22	1.55	area	yes	mammal	Hyopsodus_loomsi-latidens	no	geological fieldwork		unknown	terrestrial	Paleogene	Paleogene	Eocene	Eocene	Ypresian	Ypresian	NA	1994	Sunniva	44.8590116	-109.083953	NA
135	1352	135_a	Gingerich_1994_Haplomylus	Haplomylus sperianus/scottianus, logarithm of crown area of first lower molar (LxW_M1)	Gingerich, P. D. 1994. New species of Apheliscus, Haplomylus, and Hyopsodus (Mammalia, Condylarthra) from the Late Paleocene of southern Montana and Early Eocene of northwestern Wyoming. Contributions from the Museum of Paleontology, University of Michigan 29:119-134.	https://deepblue.lib.umich.edu/handle/2027.42/48645	199	16	1.76	area	yes	mammal	Haplomylus_sperianus-scottianus	no	geological fieldwork		unknown	terrestrial	Paleogene	Paleogene	Eocene	Eocene	Ypresian	Ypresian	NA	1994	Sunniva	44.8590116	-109.083953	NA
134	1351	134_e	Liow2024_speculum_avicularium_width_mean	High-density sampling of a species lineage, Microporella species(Bryozoa, Cheilostomatida), over 2 million years of its evolutionary history,	Liow, L. H., Porto, A., & Di Martino, E. (2024). Trait-fitness associations via fecundity and competition in a two-million-year-long fossil record.	https://doi.org/10.1086/731332	781	9	2.1895	linear	no	bryozoan	Microporella speculum	yes	diffuse sampling	partially radiometric	unknown	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2024	Sunniva	-39.9333	175.05	NA
134	1350	134_e	Liow2024_speculum_avicularium_length_mean	High-density sampling of a species lineage, Microporella species(Bryozoa, Cheilostomatida), over 2 million years of its evolutionary history,	Liow, L. H., Porto, A., & Di Martino, E. (2024). Trait-fitness associations via fecundity and competition in a two-million-year-long fossil record.	https://doi.org/10.1086/731332	781	9	2.1895	linear	no	bryozoan	Microporella speculum	yes	diffuse sampling	partially radiometric	unknown	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2024	Sunniva	-39.9333	175.05	NA
134	1349	134_e	Liow2024_speculum_avicularium_area_mean	High-density sampling of a species lineage, Microporella species(Bryozoa, Cheilostomatida), over 2 million years of its evolutionary history,	Liow, L. H., Porto, A., & Di Martino, E. (2024). Trait-fitness associations via fecundity and competition in a two-million-year-long fossil record.	https://doi.org/10.1086/731332	781	9	2.1895	area	no	bryozoan	Microporella speculum	yes	diffuse sampling	partially radiometric	unknown	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2024	Sunniva	-39.9333	175.05	NA
134	1348	134_e	Liow2024_speculum_autozooid_width_mean	High-density sampling of a species lineage, Microporella species(Bryozoa, Cheilostomatida), over 2 million years of its evolutionary history,	Liow, L. H., Porto, A., & Di Martino, E. (2024). Trait-fitness associations via fecundity and competition in a two-million-year-long fossil record.	https://doi.org/10.1086/731332	782	9	2.1895	linear	no	bryozoan	Microporella speculum	yes	diffuse sampling	partially radiometric	unknown	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2024	Sunniva	-39.9333	175.05	NA
134	1347	134_e	Liow2024_speculum_autozooid_length_mean	High-density sampling of a species lineage, Microporella species(Bryozoa, Cheilostomatida), over 2 million years of its evolutionary history,	Liow, L. H., Porto, A., & Di Martino, E. (2024). Trait-fitness associations via fecundity and competition in a two-million-year-long fossil record.	https://doi.org/10.1086/731332	782	9	2.1895	linear	no	bryozoan	Microporella speculum	yes	diffuse sampling	partially radiometric	unknown	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2024	Sunniva	-39.9333	175.05	NA
134	1346	134_e	Liow2024_speculum_autozooid_area_mean	High-density sampling of a species lineage, Microporella species(Bryozoa, Cheilostomatida), over 2 million years of its evolutionary history,	Liow, L. H., Porto, A., & Di Martino, E. (2024). Trait-fitness associations via fecundity and competition in a two-million-year-long fossil record.	https://doi.org/10.1086/731332	782	9	2.1895	area	no	bryozoan	Microporella speculum	yes	diffuse sampling	partially radiometric	unknown	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2024	Sunniva	-39.9333	175.05	NA
134	1345	134_e	Liow2024_speculum_ascopore_width_mean	High-density sampling of a species lineage, Microporella species(Bryozoa, Cheilostomatida), over 2 million years of its evolutionary history,	Liow, L. H., Porto, A., & Di Martino, E. (2024). Trait-fitness associations via fecundity and competition in a two-million-year-long fossil record.	https://doi.org/10.1086/731332	763	9	2.1895	linear	no	bryozoan	Microporella speculum	yes	diffuse sampling	partially radiometric	unknown	marine benthic	Quaternary	Present	Pleistocene	Present	Gelasian	Present	NA	2024	Sunniva	-39.9333	175.05	NA
