N;trait_mean;trait_var;age_MY;tsID;age_MY_min;age_MY_max
36;0.233614060989688;0.000764360795108501;0,5055;1342;0.478;0.533
60;0.233852118887271;0.00108604352652977;0,548;1342;0.533;0.563
49;0.211966191031276;0.00146745804764096;0,6485;1342;0.621;0.676
1;0.267631841392479;0;0,768;1342;0.761;0.775
1;0.217501459733296;0;1,966;1342;1.915;2.017
1;0.190665342601788;0;2,1895;1342;2.088;2.291
349;7.88580762948668;0.0196029817695458;0;1343;0;0
39;7.96484907764899;0.041804089471861;0,399;1343;0.374;0.424
173;8.00466373451437;0.035015427720091;0,451;1343;0.424;0.478
46;8.10775214503737;0.0354261903427784;0,5055;1343;0.478;0.533
88;8.01322486079431;0.0625215190167147;0,548;1343;0.533;0.563
64;8.23229664200036;0.0653039398785053;0,6485;1343;0.621;0.676
1;8.5764598439719;0;0,768;1343;0.761;0.775
1;8.28502015311218;0;1,966;1343;1.915;2.017
2;8.37956290297601;0.234383145483016;2,1895;1343;2.088;2.291
349;0.0646526064894329;2.34024980921175e-05;0;1344;0;0
39;0.0653446227281402;4.0410123373798e-05;0,399;1344;0.374;0.424
173;0.0671948131501598;3.7374302664226e-05;0,451;1344;0.424;0.478
46;0.0695468548399016;3.97281693599919e-05;0,5055;1344;0.478;0.533
88;0.0669148255594747;8.4254760117893e-05;0,548;1344;0.533;0.563
64;0.076467802762084;0.000106037712209094;0,6485;1344;0.621;0.676
1;0.0854953715245281;0;0,768;1344;0.761;0.775
1;0.0734179779931592;0;1,966;1344;1.915;2.017
2;0.076961271102284;0.000260835521754886;2,1895;1344;2.088;2.291
349;0.0526479612417755;1.43333415033717e-05;0;1345;0;0
39;0.0563152487017377;3.14762445948922e-05;0,399;1345;0.374;0.424
173;0.0568476632296222;3.13696366641549e-05;0,451;1345;0.424;0.478
46;0.0607994280217898;3.73446202775313e-05;0,5055;1345;0.478;0.533
88;0.0578108355039916;5.48770410514556e-05;0,548;1345;0.533;0.563
64;0.0644795878543784;7.51641198848396e-05;0,6485;1345;0.621;0.676
1;0.0777449653048996;0;0,768;1345;0.761;0.775
1;0.0671950667813275;0;1,966;1345;1.915;2.017
2;0.0724925521350545;0.000386569090842759;2,1895;1345;2.088;2.291
351;12.0592858501943;0.0299116304729373;0;1346;0;0
39;12.1615161170352;0.033454192342518;0,399;1346;0.374;0.424
180;12.2326140218401;0.0307459821516821;0,451;1346;0.424;0.478
46;12.1024853218248;0.0283904900961342;0,5055;1346;0.478;0.533
95;11.9918172396726;0.0590116630269909;0,548;1346;0.533;0.563
65;11.9870482584622;0.0218504375423998;0,6485;1346;0.621;0.676
1;12.0419983834471;0;0,768;1346;0.761;0.775
1;11.9852964349908;0;1,966;1346;1.915;2.017
4;11.9381062446548;0.00349354119962203;2,1895;1346;2.088;2.291
351;0.556738060809717;0.00188123559660724;0;1347;0;0
39;0.587940284734855;0.00294400423898284;0,399;1347;0.374;0.424
180;0.611701954636691;0.00268389554195011;0,451;1347;0.424;0.478
46;0.579830617359136;0.00229670756495872;0,5055;1347;0.478;0.533
95;0.542719014415128;0.00395667601455682;0,548;1347;0.533;0.563
65;0.53741633819787;0.00133885850254722;0,6485;1347;0.621;0.676
1;0.567145292892092;0;0,768;1347;0.761;0.775
1;0.555338530756708;0;1,966;1347;1.915;2.017
4;0.512851999913285;0.000139575853219687;2,1895;1347;2.088;2.291
351;0.434234326916341;0.00137465716385351;0;1348;0;0
39;0.452967709404738;0.00158898041232517;0,399;1348;0.374;0.424
180;0.465349649450877;0.00146824499055957;0,451;1348;0.424;0.478
46;0.439420244044999;0.00141557121306998;0,5055;1348;0.478;0.533
95;0.420851103235527;0.00260415737305452;0,548;1348;0.533;0.563
65;0.424072805070488;0.00112993386486809;0,6485;1348;0.621;0.676
1;0.453832453078636;0;0,768;1348;0.761;0.775
1;0.413069591149712;0;1,966;1348;1.915;2.017
4;0.40520913983045;0.000157685249122324;2,1895;1348;2.088;2.291
351;8.4243626142438;0.0339673669341999;0;1349;0;0
39;8.66804056128319;0.0447485709727485;0,399;1349;0.374;0.424
179;8.67919066429838;0.0538750392137324;0,451;1349;0.424;0.478
46;8.61706262547431;0.0343843299242084;0,5055;1349;0.478;0.533
95;8.62144685658569;0.0630966310826108;0,548;1349;0.533;0.563
65;8.5117551766644;0.039540469531598;0,6485;1349;0.621;0.676
1;8.82509648691335;0;0,768;1349;0.761;0.775
1;8.55827982052506;0;1,966;1349;1.915;2.017
4;8.96262378314755;0.155336588480331;2,1895;1349;2.088;2.291
351;0.0826452208723312;6.54599342408833e-05;0;1350;0;0
39;0.0936190754540172;0.000106690484441483;0,399;1350;0.374;0.424
179;0.095073859947597;0.000182050665331679;0,451;1350;0.424;0.478
46;0.0890642408046676;6.89659245419062e-05;0,5055;1350;0.478;0.533
95;0.0927677027289131;0.000228948484234819;0,548;1350;0.533;0.563
65;0.0844142321767122;9.18703547793754e-05;0,6485;1350;0.621;0.676
1;0.0988720360673527;0;0,768;1350;0.761;0.775
1;0.0886844314047606;0;1,966;1350;1.915;2.017
4;0.121207270176362;0.00105696687158351;2,1895;1350;2.088;2.291
351;0.0713925121072997;4.12658086345665e-05;0;1351;0;0
39;0.0807619319791286;6.95957759483817e-05;0,399;1351;0.374;0.424
179;0.0812389495819451;0.000107685669129309;0,451;1351;0.424;0.478
46;0.0791396496857196;5.82667775140473e-05;0,5055;1351;0.478;0.533
95;0.0795234164423149;0.000111221057785948;0,548;1351;0.533;0.563
65;0.0759012845550526;5.96551259348686e-05;0,6485;1351;0.621;0.676
1;0.0867390161569211;0;0,768;1351;0.761;0.775
1;0.0750683542299627;0;1,966;1351;1.915;2.017
4;0.0954784706730407;0.000491993013826073;2,1895;1351;2.088;2.291
4;41281.725625;24356455.6545733;0;1354;0;0
5;51173.353;306996700.456841;0,185;1354;0.11;0.26
5;51092.4253333333;16610157.8714033;1,535;1354;1.46;1.61
5;68580.7853333333;96177290.4043269;1,635;1354;1.56;1.71
4;60659.0908333333;45854842.022738;1,77;1354;1.68;1.86
4;283.650625;220.145472858796;0;1355;0;0
5;302.561;2455.30327583333;0,185;1355;0.11;0.26
5;316.570333333333;556.324488055556;1,535;1355;1.46;1.61
5;380.234333333333;1682.2172675;1,635;1355;1.56;1.71
4;350.494375;528.122208043982;1,77;1355;1.68;1.86
4;190.0875;235.100804166666;0;1356;0;0
5;203.523;1058.78282138889;0,185;1356;0.11;0.26
5;216.210666666667;128.407400833333;1,535;1356;1.46;1.61
5;239.246666666667;175.005920833333;1,635;1356;1.56;1.71
4;225.093958333333;85.5925080439813;1,77;1356;1.68;1.86
5;67397.5266666667;18660715.9149212;0;1357;0;0
4;72305.6235416667;237971400.3593;0,185;1357;0.11;0.26
5;85466.099;20298925.9807786;1,535;1357;1.46;1.61
5;90868.5956666667;31328513.5472662;1,77;1357;1.68;1.86
5;456.090216666667;1043.13030950556;0;1358;0;0
4;473.377708333333;3668.20785619213;0,185;1358;0.11;0.26
5;537.829666666667;260.021622777778;1,535;1358;1.46;1.61
5;510.292666666667;1324.95565638889;1,77;1358;1.68;1.86
5;192.294833333333;497.280088680555;0;1359;0;0
4;202.255;596.622901851852;0,185;1359;0.11;0.26
5;228.264666666667;297.779639444444;1,535;1359;1.46;1.61
5;235.520333333333;322.684976944444;1,77;1359;1.68;1.86
4;96523.1580208333;17704027.3395754;0;1360;0;0
5;102773.853;310557050.484444;0,185;1360;0.11;0.26
4;117826.029166667;231416181.456994;1,535;1360;1.46;1.61
3;122773.225740741;114670709.365394;1,635;1360;1.56;1.71
4;146340.26375;86193570.9578358;1,77;1360;1.68;1.86
5;113715.797333333;3833608.32616054;2,185;1360;2.08;2.29
4;407.55875;169.047384490741;0;1361;0;0
5;419.732;1987.63586305556;0,185;1361;0.11;0.26
4;446.00125;1194.56817106482;1,535;1361;1.46;1.61
3;453.639444444444;293.213278703704;1,635;1361;1.56;1.71
4;499.635208333333;335.398568692129;1,77;1361;1.68;1.86
5;442.767;48.9471852777777;2,185;1361;2.08;2.29
4;337.9325;99.274718981481;0;1362;0;0
5;337.742;1239.86862972222;0,185;1362;0.11;0.26
4;383.510208333333;668.264749247686;1,535;1362;1.46;1.61
3;378.780925925926;432.204661831277;1,635;1362;1.56;1.71
4;404.328958333333;316.474658043981;1,77;1362;1.68;1.86
5;370.240666666667;110.331764722222;2,185;1362;2.08;2.29
5;83884.5373333333;20305621.2003179;0;1363;0;0
4;95117.1454166667;279419172.804054;0,185;1363;0.11;0.26
5;93219.4966666667;64930127.7783237;1,535;1363;1.46;1.61
4;96664.27875;139908008.97991;1,635;1363;1.56;1.71
5;97021.939;46763413.9741411;1,77;1363;1.68;1.86
5;95006.472;188422933.077845;2,185;1363;2.08;2.29
5;392.279166666667;412.843606597223;0;1364;0;0
4;433.787291666667;1162.79756174768;0,185;1364;0.11;0.26
5;426.290333333333;435.993715833334;1,535;1364;1.46;1.61
4;440.970625;1065.04617934028;1,635;1364;1.56;1.71
5;424.450333333333;245.064295;1,77;1364;1.68;1.86
5;416.414333333333;1675.48737861111;2,185;1364;2.08;2.29
5;301.024;264.344565763888;0;1365;0;0
4;311.469375;1766.60668489583;0,185;1365;0.11;0.26
5;325.324;276.144016111111;1,535;1365;1.46;1.61
4;320.215833333333;722.392608333333;1,635;1365;1.56;1.71
5;316.059;140.097786944445;1,77;1365;1.68;1.86
5;318.37;445.649705555555;2,185;1365;2.08;2.29
3;101246.823425926;142536684.608851;0;1366;0;0
5;124832.235333333;1508198077.26987;0,185;1366;0.11;0.26
4;137488.257708333;240922534.777209;1,535;1366;1.46;1.61
5;128088.278;36659103.4211742;1,635;1366;1.56;1.71
5;140969.381166667;366024413.192564;1,77;1366;1.68;1.86
3;120768.662222222;349567478.173568;2,185;1366;2.08;2.29
3;420.029259259259;261.577932201646;0;1367;0;0
5;451.618666666667;6186.98787138889;0,185;1367;0.11;0.26
4;460.087291666667;695.074058969906;1,535;1367;1.46;1.61
5;460.369666666667;317.2638825;1,635;1367;1.56;1.71
5;473.858666666667;678.082286666668;1,77;1367;1.68;1.86
3;449.810740740741;1796.91467942387;2,185;1367;2.08;2.29
3;314.606111111111;483.506573148148;0;1368;0;0
5;353.887;2318.06689638889;0,185;1368;0.11;0.26
4;400.696458333333;846.14630943287;1,535;1368;1.46;1.61
5;366.836;66.709953611111;1,635;1368;1.56;1.71
5;389.056333333333;1019.68547277778;1,77;1368;1.68;1.86
3;352.770740740741;326.617630349795;2,185;1368;2.08;2.29
3;241973.389722222;888224727.741322;0;1369;0;0
3;244348.205833333;243886591.949092;0,135;1369;0.12;0.15
5;223734.816666667;580926447.199457;0,55;1369;0.52;0.58
3;645.789444444444;484.44195162037;0;1370;0;0
3;657.311666666667;857.789544444443;0,135;1370;0.12;0.15
5;602.806333333333;978.446120000001;0,55;1370;0.52;0.58
3;485.303333333333;1490.20181875;0;1371;0;0
3;479.753611111111;344.005183564814;0,135;1371;0.12;0.15
5;480.653666666667;1086.63767972222;0,55;1371;0.52;0.58
3;478889.468055556;773093405.733875;0;1372;0;0
2;473271.315277778;8591468.17935569;0,185;1372;0.11;0.26
2;747124.721041667;3946038080.80697;1,535;1372;1.46;1.61
3;651010.447592593;1866281936.34573;1,635;1372;1.56;1.71
2;622346.480416667;7143292200.73042;1,77;1372;1.68;1.86
3;914.860972222222;340.320581655092;0;1373;0;0
2;883.239166666667;494.289201388891;0,185;1373;0.11;0.26
2;1080.645625;2716.48991328125;1,535;1373;1.46;1.61
3;1068.03037037037;222.830432818928;1,635;1373;1.56;1.71
2;1080.689375;1434.44838550348;1,77;1373;1.68;1.86
3;607.993333333333;1282.95800208333;0;1374;0;0
2;635.759166666667;0.0666125000000033;0,185;1374;0.11;0.26
2;847.666458333333;5549.35514592014;1,535;1374;1.46;1.61
3;768.512407407407;42.7811155349792;1,635;1374;1.56;1.71
2;711.6775;1514.4256125;1,77;1374;1.68;1.86
3;112304.226527778;62856784.1182798;0;1375;0;0
4;107909.369166667;147497306.605306;0,185;1375;0.11;0.26
3;144104.516944444;415316182.853039;1,535;1375;1.46;1.61
4;226168.161875;6924175887.68768;1,635;1375;1.56;1.71
4;234117.571041667;557706351.588758;1,77;1375;1.68;1.86
5;134730.125333333;982469947.343569;2,185;1375;2.08;2.29
3;487.019527777778;1093.62164018287;0;1376;0;0
4;461.676041666667;1745.21411452546;0,185;1376;0.11;0.26
3;573.498611111111;2366.06353634259;1,535;1376;1.46;1.61
4;680.662916666667;24792.4847543982;1,635;1376;1.56;1.71
4;694.711875;1547.62672609954;1,77;1376;1.68;1.86
5;500.27;8418.74682638889;2,185;1376;2.08;2.29
3;288.834166666667;15.3707255208333;0;1377;0;0
4;293.149791666667;204.291704803241;0,185;1377;0.11;0.26
3;320.161666666667;579.603189583334;1,535;1377;1.46;1.61
4;409.602916666667;5330.92598217593;1,635;1377;1.56;1.71
4;428.82875;527.044052546296;1,77;1377;1.68;1.86
5;340.511;1203.82458694445;2,185;1377;2.08;2.29
373;4633.78016085791;6551382.71498169;0;15;NA;NA
467;3508.13704496788;5308302.74512687;1e-06;15;NA;NA
483;4379.91718426501;5953475.51179952;2e-06;15;NA;NA
363;4223.96694214876;6165142.23094836;3e-06;15;NA;NA
228;5057.76315789474;6512824.48991421;4e-06;15;NA;NA
186;5055.08064516129;6860166.07454228;5e-06;15;NA;NA
175;4363.71428571429;5840719.7454844;6e-06;15;NA;NA
223;4157.62331838565;7173312.56918353;7e-06;15;NA;NA
233;3370.68669527897;5962621.29365843;8e-06;15;NA;NA
250;3765.58;5151613.8188755;9e-06;15;NA;NA
215;4069.3023255814;5268490.39882634;1e-05;15;NA;NA
125;3938.448;7097618.588;1,1e-05;15;NA;NA
122;3659.95901639344;6393415.90739737;1,2e-05;15;NA;NA
249;3284.73895582329;3695028.25819407;1,3e-05;15;NA;NA
183;3567.27868852459;6484200.65267519;1,4e-05;15;NA;NA
197;3600.8883248731;4192132.49766912;1,5e-05;15;NA;NA
167;3376.34730538922;4241500.4328692;1,6e-05;15;NA;NA
177;3322.4011299435;4641579.00295326;1,7e-05;15;NA;NA
202;3390.13861386139;4367990.796611;1,8e-05;15;NA;NA
251;3252.82868525896;3544191.36653386;1,9e-05;15;NA;NA
191;3439.79057591623;4203355.7453844;2e-05;15;NA;NA
205;3879.68292682927;4643968.64897178;2,1e-05;15;NA;NA
347;4083.93371757925;5166701.02738585;2,2e-05;15;NA;NA
325;3184.15384615385;4432049.82193732;2,3e-05;15;NA;NA
401;3508.82044887781;3696914.3776808;2,4e-05;15;NA;NA
229;3853.66812227074;3089789.11744427;2,5e-05;15;NA;NA
385;3772.02597402597;3406827.13474026;2,6e-05;15;NA;NA
590;3207.65254237288;2647160.73645363;2,7e-05;15;NA;NA
545;3641.94862385321;2819006.95691446;2,8e-05;15;NA;NA
401;3721.08728179551;2770053.87986284;2,9e-05;15;NA;NA
298;3628.28859060403;2936561.70768084;3e-05;15;NA;NA
339;3858.58407079646;3425092.0720532;3,1e-05;15;NA;NA
278;3478.48920863309;1871994.82118277;3,2e-05;15;NA;NA
194;3676.34020618557;1317235.75930773;3,3e-05;15;NA;NA
159;4353.77358490566;2737169.21423454;3,4e-05;15;NA;NA
240;3758.75;3301931.48535565;3,5e-05;15;NA;NA
482;3336.22406639004;2814278.85197678;3,6e-05;15;NA;NA
521;3463.12859884837;2840368.84689207;3,7e-05;15;NA;NA
484;3294.95867768595;1951856.52002806;3,8e-05;15;NA;NA
708;3390.49011299435;2217778.32946364;3,9e-05;15;NA;NA
747;3743.79384203481;3473713.03518991;4e-05;15;NA;NA
404;3744.45544554455;3485695.73250129;4,1e-05;15;NA;NA
327;3640.58103975535;3440700.57546763;4,2e-05;15;NA;NA
509;3551.28683693517;2680901.73646025;4,3e-05;15;NA;NA
468;3931.73076923077;2684345.39202767;4,4e-05;15;NA;NA
599;3881.26878130217;2108826.81559567;4,5e-05;15;NA;NA
461;3541.86117136659;3060484.71111949;4,6e-05;15;NA;NA
606;4040.36303630363;3873400.85972234;4,7e-05;15;NA;NA
527;3591.90702087287;3312458.76130042;4,8e-05;15;NA;NA
881;3309.13280363224;2184765.52666134;4,9e-05;15;NA;NA
123;4060.89430894309;2311144.27562308;5e-05;15;NA;NA
15;3946;1732868.57142857;5,1e-05;15;NA;NA
7;1.463114286;0.006910415;0;1352;NA;NA
8;1.6391625;0.009194494;0,015611786;1352;NA;NA
7;1.601371429;0.009253572;0,110062602;1352;NA;NA
6;1.537883333;0.00829639;0,268806492;1352;NA;NA
14;1.634978571;0.008529234;0,313141007;1352;NA;NA
22;1.709040909;0.012308813;0,36855054;1352;NA;NA
14;1.761535714;0.007103621;0,461592611;1352;NA;NA
